age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,label,jailtime
49,0,0,1,0,0.0,1,0
50,1,1,1,0,-2.0,1,2
26,1,1,1,2,0.0,0,-1
34,1,1,0,0,-1.0,0,31
28,1,1,0,1,-1.0,1,9
36,1,1,1,4,74.0,0,37
45,1,0,1,1,-48.0,0,47
30,1,0,1,0,0.0,0,0
24,1,0,1,3,-1.0,0,1
25,0,0,1,0,0.0,0,0
25,0,0,1,4,-1.0,0,9
45,1,1,1,2,-1.0,1,0
26,1,1,1,1,-1.0,0,3
37,1,0,1,2,-1.0,1,28
24,0,0,1,0,-1.0,1,1
40,0,1,1,2,-1.0,1,1
33,1,0,0,0,-2.0,1,0
53,1,0,1,18,0.0,1,1
55,0,0,1,0,-7.0,1,5
30,1,0,1,6,-1.0,0,17
21,1,0,1,1,-15.0,0,15
55,0,1,1,0,-1.0,1,0
22,1,1,1,1,-1.0,0,0
23,1,0,0,1,-6.0,1,0
24,0,1,0,7,-125.0,0,125
40,1,0,0,13,752.0,0,107
57,1,1,1,9,-1.0,0,58
33,0,1,1,0,-2.0,0,0
32,1,1,1,2,0.0,1,1
47,1,1,1,3,-1.0,1,13
51,0,1,1,6,11.0,0,18
22,1,0,1,1,-1.0,1,1
47,1,1,1,2,-1.0,1,1
28,1,1,1,1,-21.0,0,0
21,1,0,1,1,117.0,0,41
28,1,0,1,5,-1.0,1,34
44,0,1,0,1,0.0,0,6
25,1,0,1,0,0.0,0,2
34,0,0,1,4,-1.0,1,0
65,0,1,1,0,0.0,1,0
33,1,1,1,5,0.0,0,119
23,0,1,0,0,-1.0,1,0
44,0,1,0,0,-2.0,1,0
21,1,0,1,1,88.0,0,527
24,0,0,1,1,-1.0,1,0
51,0,1,1,1,-1.0,1,1
21,1,0,0,0,-1.0,0,1
39,1,1,1,6,-1.0,1,0
29,1,0,1,29,-1.0,0,5
24,1,1,1,1,-5.0,1,0
23,1,0,0,0,-1.0,0,2
31,1,0,1,11,0.0,0,-1
35,0,0,0,0,-1.0,1,0
30,1,0,1,0,-1.0,1,0
34,1,1,1,8,-104.0,1,69
39,1,0,0,4,-3.0,1,3
29,0,0,1,6,702.0,1,5
51,0,1,1,0,-1.0,1,1
22,1,1,1,1,-1.0,1,236
29,1,1,1,2,-24.0,1,22
35,1,1,1,8,-259.0,0,252
32,1,1,1,6,-1.0,0,2
33,0,1,1,3,-16.0,0,11
58,1,1,1,5,-1.0,0,1
54,1,0,1,0,-1.0,1,27
30,1,0,1,3,-166.0,1,1
33,1,0,1,2,-1.0,0,28
24,1,0,1,0,63.0,0,10
48,1,0,1,10,0.0,1,175
23,0,0,1,0,-1.0,1,3
23,1,1,1,2,-1.0,0,15
47,0,0,1,1,0.0,1,1
21,1,0,1,0,-1.0,1,2
29,0,0,1,0,-1.0,0,1
48,1,1,1,2,-1.0,1,0
37,0,1,1,4,-1.0,0,82
50,1,1,1,3,-1.0,1,14
19,1,0,1,3,-1.0,0,1
49,1,0,1,13,-1.0,1,0
58,1,1,1,2,-1.0,1,5
31,1,0,1,6,0.0,1,0
23,0,0,1,1,-1.0,1,0
23,1,0,0,0,0.0,0,0
31,1,1,1,17,-1.0,0,1
33,1,0,1,0,-1.0,0,83
57,1,1,1,6,-23.0,1,1
31,0,1,0,0,-3.0,1,0
57,1,0,1,19,-1.0,1,3
57,0,1,1,12,0.0,1,3
29,0,0,1,6,-1.0,0,0
30,0,0,1,0,0.0,0,0
45,1,0,1,11,-1.0,1,0
42,1,1,1,0,0.0,1,0
48,1,0,1,7,-1.0,1,0
29,1,0,1,12,0.0,0,12
23,1,1,1,0,521.0,1,7
28,1,1,0,0,-1.0,1,0
25,0,0,1,1,-1.0,0,1
34,0,1,0,3,-1.0,1,10
28,1,0,0,1,-87.0,0,1
27,1,0,1,0,-1.0,1,1
39,1,0,1,4,0.0,1,40
55,1,1,0,6,1001.0,1,36
27,1,0,1,4,-1.0,0,50
30,1,1,1,7,-1.0,0,0
31,0,0,1,15,-1.0,0,4
20,0,0,1,1,-1.0,0,0
26,1,1,1,2,-1.0,0,0
44,1,0,1,7,-49.0,0,27
34,1,1,1,0,-1.0,0,1
27,0,1,1,0,-1.0,1,0
21,1,0,1,1,-414.0,0,1
29,1,0,1,4,-1.0,1,1
27,1,0,1,7,-1.0,1,4
24,1,1,0,0,-1.0,1,1
29,1,0,1,0,-1.0,0,0
20,1,1,1,0,-1.0,1,0
23,1,1,0,0,-1.0,1,0
48,0,0,0,0,0.0,1,0
34,0,0,1,0,0.0,0,0
46,0,0,1,1,-1.0,0,1
41,1,1,0,3,-1.0,1,1
26,1,0,1,3,-1.0,0,0
37,1,0,1,11,-1.0,0,1
54,1,1,0,7,-98.0,1,20
22,1,1,0,2,-1.0,1,0
32,1,0,1,7,-1.0,1,0
44,0,0,1,0,-1.0,1,2
28,1,0,1,1,-90.0,1,48
60,0,0,1,3,-1.0,1,0
49,1,1,1,0,0.0,1,-1
32,1,0,1,9,-59.0,1,57
30,0,0,1,10,0.0,0,1
52,1,1,1,0,-1.0,1,1
34,1,0,1,0,-1.0,1,1
55,1,0,1,5,-1.0,0,3
33,0,0,1,0,-1.0,1,0
22,1,0,1,0,-1.0,0,0
27,0,0,0,0,0.0,1,1
20,1,0,1,0,-1.0,0,0
33,1,1,1,0,-1.0,1,53
26,0,0,1,0,-1.0,1,2
29,0,0,1,0,-1.0,1,1
32,0,0,1,1,0.0,1,0
37,0,1,1,4,0.0,1,0
31,1,0,1,15,0.0,1,104
29,1,0,1,6,-1.0,0,0
31,1,0,1,6,0.0,1,41
36,1,1,0,2,-1.0,1,1
35,0,0,1,4,-309.0,1,6
37,1,0,0,1,-11.0,1,8
34,0,1,1,5,-1.0,0,6
20,0,1,1,1,-1.0,0,1
50,0,0,0,12,316.0,0,434
24,1,1,1,8,-1.0,0,35
29,0,0,1,8,-1.0,0,0
45,1,0,0,1,-4.0,1,2
34,1,1,1,2,-1.0,0,0
70,0,0,1,0,-1.0,1,1
26,1,0,1,2,607.0,1,37
23,1,0,1,4,-1.0,1,3
27,0,1,1,5,-12.0,1,2
44,1,1,1,6,-1.0,0,118
23,0,0,1,2,334.0,0,100
26,0,0,1,0,-1.0,1,0
23,0,1,0,2,-1.0,1,0
27,1,0,1,3,-1.0,0,7
46,1,1,0,1,-1.0,1,25
27,1,0,0,1,0.0,1,26
45,1,1,1,7,-1.0,1,1
42,0,0,1,1,-12.0,1,7
24,0,1,0,3,-1.0,0,0
20,1,0,1,2,-1.0,0,2
49,1,1,1,3,0.0,1,0
29,0,1,1,8,149.0,0,78
29,1,0,1,0,0.0,1,-1
52,1,1,0,1,-8.0,1,3
37,0,0,1,4,0.0,0,1
26,0,0,1,1,-1.0,1,7
53,1,0,1,15,-1.0,0,80
47,1,0,1,1,-27.0,1,17
38,0,0,1,0,-1.0,0,749
25,1,0,1,1,0.0,1,-1
21,1,0,1,1,-1.0,0,5
48,0,0,1,0,0.0,1,1
40,1,1,0,1,-55.0,1,0
24,1,0,0,0,-1.0,1,1
22,1,0,1,0,-1.0,0,0
38,0,1,1,2,0.0,1,28
23,1,0,1,0,0.0,0,3
54,0,0,1,2,-1.0,1,0
24,1,0,1,1,0.0,1,10
44,0,1,0,0,-1.0,0,0
64,0,1,1,0,-1.0,1,0
38,0,1,1,5,-18.0,0,0
45,0,0,0,0,-1.0,1,0
49,1,0,1,1,-1.0,1,5
33,0,0,1,0,-1.0,1,0
44,1,0,1,2,-1.0,1,1
51,1,0,1,3,-1.0,1,3
50,1,0,1,0,0.0,1,0
33,0,1,1,2,-22.0,1,21
54,0,1,0,0,-1.0,1,29
28,1,0,1,3,-1.0,0,0
33,1,1,1,14,-78.0,1,70
42,0,0,1,17,-1.0,0,51
34,1,1,1,3,-1.0,1,1
38,1,1,1,2,-1.0,0,9
21,1,0,1,1,-1.0,0,1
33,1,0,1,5,0.0,1,-1
32,0,0,1,9,-1.0,0,23
45,0,1,1,1,0.0,1,1
30,1,1,1,1,-1.0,0,33
29,1,0,0,0,-1.0,1,1
44,0,0,1,3,-86.0,1,1
51,0,1,0,0,-1.0,0,7
28,1,0,0,0,-1.0,1,0
27,1,1,1,1,-1.0,1,0
28,1,0,1,16,-1.0,0,29
30,1,0,0,0,0.0,1,-1
32,0,0,1,0,-1.0,1,1
27,1,1,1,5,-1.0,1,0
21,1,0,1,1,-1.0,0,2
21,1,0,1,0,-1.0,1,1
34,1,1,0,0,-1.0,0,62
24,1,0,1,7,-1.0,0,199
32,0,1,1,0,-1.0,1,19
38,1,1,0,5,-1.0,0,41
56,0,0,1,3,-28.0,1,14
44,0,0,0,0,-1.0,1,1
31,0,0,1,1,-1.0,0,0
25,1,1,0,6,-1.0,1,24
20,0,0,0,0,-1.0,1,0
35,0,0,1,1,-1.0,1,1
33,1,0,1,1,-1.0,0,0
24,0,0,1,0,-1.0,1,1
40,0,0,0,2,-7.0,1,3
27,1,0,1,9,0.0,0,0
21,0,0,0,2,-72.0,1,0
38,1,0,1,9,-1.0,0,1
20,1,1,1,0,-1.0,0,1
30,1,0,1,9,-1.0,0,1
36,1,1,1,9,0.0,0,19
23,0,0,1,2,-1.0,0,7
39,1,0,1,21,-1.0,0,0
29,1,1,1,3,-1.0,0,0
58,0,1,1,2,-1.0,0,0
23,1,0,1,2,-1.0,1,35
23,0,1,1,3,-1.0,0,26
68,1,0,0,5,-4.0,1,0
26,0,1,0,2,0.0,1,0
51,1,0,1,0,-1.0,0,1
25,0,0,1,0,-1.0,1,0
40,1,0,1,5,0.0,0,55
51,1,0,1,14,-11.0,1,7
27,0,0,1,2,-1.0,0,15
49,0,0,1,11,-1.0,0,32
36,0,0,1,0,-1.0,1,2
28,0,1,1,5,-76.0,1,6
20,1,0,1,0,-4.0,1,3
21,1,0,1,2,0.0,0,86
31,1,0,0,0,0.0,1,1
57,0,0,1,0,0.0,1,0
61,1,1,0,8,0.0,0,30
35,1,0,1,3,-23.0,0,9
54,1,0,1,3,-1.0,0,2
39,1,1,1,0,-1.0,1,1
24,1,0,1,1,-1.0,1,33
29,1,0,0,0,-1.0,0,1
48,1,0,1,8,-1.0,0,11
30,0,0,1,6,0.0,0,0
26,1,0,1,10,-1.0,0,1
37,1,0,1,12,0.0,0,0
26,1,0,1,4,0.0,0,45
29,0,0,1,7,0.0,0,8
26,0,0,1,1,-1.0,0,29
60,1,0,1,2,0.0,1,0
27,1,1,1,2,-1.0,0,0
41,1,0,1,16,379.0,0,-1
22,1,1,1,1,-1.0,1,0
28,1,0,1,3,0.0,1,0
33,1,0,1,13,0.0,0,0
28,1,0,1,2,-1.0,1,125
55,0,1,1,0,-1.0,0,-1
21,1,0,1,6,-19.0,0,0
28,1,0,1,2,-1.0,0,1
22,0,0,0,0,-1.0,1,0
29,1,1,0,6,-2.0,0,67
45,1,0,1,5,230.0,1,1
24,0,0,1,2,0.0,0,49
50,1,0,1,12,-22.0,0,1
24,0,0,1,1,-1.0,0,1
47,1,0,1,1,-1.0,1,49
54,1,1,1,6,0.0,1,0
42,0,1,0,0,-1.0,1,1
35,1,1,1,5,-20.0,1,0
30,1,0,1,0,-1.0,0,1
53,1,1,1,1,-1.0,1,0
31,0,0,0,2,-1.0,1,2
31,1,0,1,0,-1.0,0,1
23,1,0,1,4,-1.0,1,2
47,1,0,1,9,-1.0,1,64
24,0,0,1,9,-1.0,0,3
22,1,0,0,2,-1.0,1,2
45,0,0,1,1,-22.0,1,0
30,1,0,0,2,-1.0,1,0
30,0,0,1,5,-1.0,0,5
43,0,1,0,22,-1.0,0,26
50,0,0,1,0,0.0,1,0
24,1,0,0,2,-1.0,0,1
42,1,1,0,3,-3.0,1,0
29,1,1,0,1,-1.0,0,13
31,0,0,1,0,0.0,1,1
25,1,0,1,5,-1.0,0,54
36,1,0,1,4,0.0,1,1
24,0,0,1,1,-1.0,0,2
28,1,1,1,5,0.0,1,0
31,0,1,1,0,-1.0,0,0
23,1,0,1,0,-1.0,1,3
29,0,1,1,4,-1.0,0,7
51,0,0,1,11,-1.0,0,79
34,1,0,1,1,-1.0,1,1
29,1,0,1,12,0.0,0,0
39,1,0,1,13,-1.0,0,1
36,0,0,0,0,0.0,1,0
59,0,0,1,15,-1.0,0,14
23,1,0,1,3,-1.0,0,0
31,1,0,1,15,0.0,1,-1
53,0,1,1,0,0.0,1,-1
34,1,0,1,12,0.0,1,34
63,1,0,0,1,0.0,1,0
21,1,0,1,0,-1.0,0,0
21,1,0,0,0,0.0,0,0
47,1,1,1,28,-1.0,0,33
34,1,0,1,7,0.0,0,-1
58,1,1,1,4,0.0,0,0
40,1,0,0,4,0.0,0,5
36,1,0,1,16,-8.0,0,8
23,0,0,0,0,-1.0,1,1
34,1,0,1,5,-1.0,0,0
56,1,1,1,13,-13.0,1,6
52,1,1,0,0,-6.0,1,0
56,1,0,1,0,-1.0,1,6
37,0,0,0,0,-1.0,1,1
50,0,1,0,0,0.0,1,1
25,1,0,1,1,-1.0,0,0
22,1,0,1,0,-1.0,0,0
43,0,1,0,0,0.0,0,0
30,0,1,1,1,-1.0,1,35
29,1,0,1,0,-1.0,1,0
24,1,1,1,0,-1.0,1,0
29,0,0,1,7,-1.0,0,0
24,1,1,0,0,-2.0,1,0
74,1,0,0,0,-1.0,1,0
27,0,0,1,8,0.0,0,0
37,1,0,1,1,-1.0,0,0
39,1,0,1,8,197.0,0,4
29,1,1,1,5,0.0,1,0
35,1,0,0,5,-1.0,1,0
29,0,0,1,1,-1.0,0,99
36,1,1,1,1,-1.0,1,1
61,1,0,1,13,64.0,0,66
26,1,1,1,2,0.0,1,1
26,1,0,0,1,-1.0,1,1
39,1,1,0,11,-1.0,0,1
22,1,0,1,3,-1.0,0,1
28,1,1,1,0,-1.0,1,1
51,1,1,1,1,-2.0,0,0
35,0,0,0,0,-1.0,1,1
23,0,0,0,0,-1.0,1,1
29,1,0,1,6,0.0,0,0
20,1,0,1,0,-1.0,0,1
24,0,0,1,1,-1.0,0,6
23,0,0,0,2,-1.0,1,1
33,1,0,0,5,-1.0,1,186
21,1,1,1,1,-1.0,0,0
59,0,1,1,3,-3.0,1,2
26,1,1,1,4,0.0,0,2
38,1,0,1,2,-1.0,1,0
19,0,1,1,5,-31.0,0,28
28,1,0,1,2,-1.0,1,3
23,1,0,1,2,-1.0,0,58
21,1,0,1,1,-1.0,0,1
52,0,0,1,0,-1.0,0,1
56,1,0,1,12,-1.0,0,1
40,0,1,1,1,-1.0,1,1
48,0,1,0,8,-26.0,0,23
24,0,0,1,2,561.0,1,0
26,1,0,0,0,-1.0,1,0
66,1,1,1,1,-14.0,0,4
54,1,0,0,6,-1.0,1,1
31,0,1,1,4,-1.0,0,26
34,1,1,1,0,-1.0,1,0
25,1,0,1,9,-1.0,0,84
47,1,1,1,2,-7.0,1,6
51,1,0,1,12,-1.0,0,0
25,1,1,1,1,-23.0,1,-1
25,1,0,1,0,-1.0,0,20
31,1,0,0,2,-1.0,0,0
44,1,0,1,2,367.0,0,0
36,1,1,1,1,-1.0,1,0
49,0,1,1,0,0.0,1,-1
31,1,0,1,0,-1.0,1,0
30,1,1,1,1,-1.0,1,0
29,1,0,1,3,-1.0,0,0
53,1,1,0,6,-1.0,0,10
21,1,0,1,1,-1.0,0,456
21,1,0,1,0,-1.0,1,0
27,1,0,0,1,0.0,0,0
65,1,0,0,0,-1.0,1,0
59,0,1,0,0,-1.0,1,0
59,0,0,1,0,-1.0,1,1
24,0,0,1,0,-1.0,1,3
40,1,0,1,0,0.0,1,1
51,1,0,1,0,-1.0,0,2
34,1,0,1,10,-1.0,0,0
30,1,0,1,1,0.0,0,-1
52,1,0,1,1,-1.0,1,0
29,1,1,1,1,-39.0,0,33
24,1,0,1,15,-31.0,0,4
38,1,0,1,2,-1.0,0,2
22,1,0,0,0,-6.0,1,0
43,1,0,1,0,-1.0,1,3
32,1,1,1,5,0.0,0,55
55,1,0,1,0,-1.0,1,1
26,1,0,1,2,-1.0,1,8
23,0,1,1,1,-1.0,1,0
47,1,0,0,0,-1.0,1,3
28,0,1,1,1,-1.0,0,0
27,1,0,1,0,0.0,0,0
61,1,0,1,2,-1.0,0,3
26,1,0,1,0,-1.0,1,2
41,0,0,1,1,-38.0,1,29
28,0,1,0,1,0.0,0,0
43,1,0,1,0,-1.0,0,1
30,1,1,1,3,225.0,1,70
33,0,0,1,21,-6.0,0,6
21,0,1,1,0,-1.0,1,0
32,0,1,0,0,-1.0,1,1
22,1,0,1,1,0.0,0,0
51,1,0,1,3,0.0,1,0
20,1,0,1,2,-1.0,0,129
35,1,1,1,2,-1.0,1,1
37,1,0,0,3,-1.0,1,29
28,0,0,1,0,-2.0,0,0
41,0,1,1,3,-1.0,0,1
24,0,0,1,0,-1.0,0,1
33,0,0,0,3,-1.0,1,2
25,1,0,1,4,-102.0,0,0
30,1,1,0,4,-1.0,1,29
20,1,0,1,1,0.0,0,6
42,1,0,0,1,-10.0,1,-1
40,1,0,0,15,-1.0,0,65
39,1,0,1,0,-1.0,0,0
21,1,0,1,0,0.0,1,3
39,1,1,1,2,-2.0,0,1
24,1,1,1,0,0.0,1,0
41,1,0,1,0,-1.0,1,0
39,1,0,1,1,-1.0,1,1
24,1,0,0,3,-1.0,1,0
24,1,0,0,1,-23.0,1,0
29,0,0,1,0,-1.0,0,1
39,1,0,1,35,-45.0,1,3
25,0,1,1,2,-12.0,0,11
23,1,1,0,0,-1.0,0,1
22,1,0,1,1,0.0,0,0
26,0,0,0,4,-1.0,0,1
26,0,0,1,3,-1.0,0,205
24,0,0,0,3,-1.0,0,2
44,0,0,1,0,-1.0,1,34
36,1,1,1,1,-19.0,0,18
39,1,1,1,10,-1.0,0,1
42,1,1,1,0,-1.0,1,0
45,0,1,1,1,-2.0,1,1
25,1,0,1,7,-1.0,0,20
28,1,1,0,7,606.0,1,144
33,1,1,1,0,-1.0,1,5
25,0,1,1,0,-1.0,1,3
32,1,0,1,5,-10.0,1,9
23,1,0,1,0,-1.0,1,3
39,0,1,1,0,-1.0,1,1
27,1,0,1,12,-1.0,0,1
35,0,1,0,4,-1.0,1,1
23,1,0,1,1,-58.0,1,2
38,0,0,0,0,0.0,1,0
30,1,0,1,4,-10.0,1,7
30,1,1,1,1,-1.0,1,28
30,0,1,0,0,0.0,1,0
26,1,0,1,18,-1.0,0,197
31,1,0,1,2,-1.0,1,2
34,1,0,1,0,-1.0,1,108
25,0,0,0,0,-1.0,1,44
26,1,1,0,1,-13.0,1,8
38,1,0,1,2,0.0,0,9
37,0,0,0,0,-1.0,1,0
34,0,1,1,3,-1.0,1,0
44,1,0,1,7,-42.0,0,26
38,1,0,0,0,-1.0,1,25
31,0,0,0,0,-1.0,1,2
29,0,1,0,0,0.0,1,0
20,1,1,1,1,28.0,0,15
22,1,0,1,0,-1.0,1,1
51,0,0,0,0,-3.0,1,0
24,0,0,1,2,-1.0,0,0
47,1,0,1,0,-1.0,0,1
36,1,0,0,1,-1.0,0,6
21,0,0,1,1,-1.0,1,1
25,0,0,1,3,-1.0,0,80
23,1,0,1,5,-1.0,0,4
23,0,0,1,0,-1.0,1,0
24,0,1,0,0,-1.0,1,0
35,1,1,1,2,-1.0,0,2
23,0,0,0,0,-2.0,1,0
19,0,0,0,0,-1.0,0,1
32,1,1,1,0,-1.0,0,5
39,0,1,0,0,-3.0,0,0
30,1,0,1,12,0.0,0,9
33,1,0,1,2,-1.0,1,258
36,0,1,0,0,-1.0,1,0
61,1,0,1,1,-81.0,1,81
29,1,0,1,8,-1.0,0,2
40,1,1,0,0,0.0,1,0
53,1,0,1,4,-4.0,1,1
28,0,1,0,0,-1.0,1,0
38,0,0,1,2,0.0,1,29
27,1,0,1,9,-1.0,0,1
55,1,1,1,0,-1.0,1,0
22,0,0,1,1,-1.0,1,1
34,1,0,0,1,-1.0,1,2
55,0,1,1,1,-17.0,1,4
24,1,0,1,2,0.0,1,91
47,0,0,0,21,-1.0,0,21
41,0,0,1,0,0.0,1,0
41,1,0,1,0,-2.0,1,0
61,1,0,1,12,-1.0,1,241
57,1,0,1,3,0.0,1,1
38,0,1,0,2,-1.0,1,0
25,1,1,1,13,-1.0,0,5
23,1,0,1,0,-1.0,0,0
23,1,1,1,3,-1.0,1,9
20,1,0,1,0,-1.0,1,0
44,1,1,1,1,-1.0,1,1
38,0,1,0,1,-23.0,1,1
56,1,0,1,5,-1.0,0,597
43,1,1,1,2,0.0,0,5
22,1,0,1,0,-1.0,0,149
31,1,0,1,6,-54.0,0,53
32,1,0,1,0,-1.0,1,1
29,1,0,1,0,0.0,1,1
22,1,0,1,1,0.0,0,103
23,1,0,1,3,-1.0,0,44
24,1,1,1,1,-23.0,1,2
45,0,0,1,0,0.0,1,-1
21,1,0,1,2,-1.0,1,1
29,0,0,0,0,0.0,1,1
51,0,1,0,0,-1.0,0,1
36,0,0,1,2,-1.0,0,1
25,1,0,1,1,0.0,1,0
46,1,0,1,13,-1.0,1,141
62,1,0,1,22,0.0,0,33
25,1,0,1,0,-1.0,0,0
27,1,1,1,2,-1.0,1,1
22,1,1,0,3,-1.0,0,2
34,0,1,0,9,84.0,0,0
37,1,0,1,1,-1.0,1,2
21,1,1,1,0,-1.0,0,1
51,0,1,1,3,-125.0,0,0
39,1,1,0,2,-1.0,0,0
43,1,0,1,8,-1.0,0,1
22,0,0,1,0,0.0,0,0
28,1,0,0,4,-1.0,1,2
43,1,1,1,0,-1.0,0,0
27,1,1,1,7,-1.0,0,0
27,1,0,1,0,-1.0,0,54
31,1,1,1,1,-1.0,0,1
28,0,0,0,0,0.0,1,0
58,0,1,1,3,-4.0,1,0
22,1,1,1,0,-1.0,0,6
31,1,0,1,5,-1.0,1,2
33,1,0,1,0,0.0,1,40
26,0,0,1,6,0.0,0,1
23,0,0,0,1,0.0,1,-1
32,1,1,1,11,-1.0,1,141
22,1,1,1,0,0.0,1,1
35,1,0,0,2,-1.0,1,1
47,1,1,1,1,0.0,0,81
35,1,0,1,2,-14.0,1,13
29,1,0,1,17,-1.0,0,1
54,0,1,0,1,-7.0,1,4
29,1,1,1,0,-1.0,1,89
28,0,0,0,0,-1.0,0,0
51,1,0,1,17,-2.0,0,0
36,0,0,0,0,0.0,1,0
35,0,1,1,3,-1.0,0,9
20,1,0,1,1,-1.0,0,1
25,1,0,1,0,0.0,1,2
29,0,0,1,2,-1.0,1,1
31,1,0,1,0,0.0,0,-1
39,0,1,1,0,0.0,1,0
30,1,0,1,1,-1.0,0,132
23,1,0,0,0,0.0,1,0
23,1,0,0,1,-1.0,1,0
37,0,0,0,0,-3.0,1,0
30,1,0,1,21,0.0,0,0
33,1,0,1,18,-1.0,0,0
20,0,0,1,0,-2.0,0,0
61,1,0,0,1,-79.0,1,51
30,1,0,1,9,-1.0,0,8
23,1,0,1,1,-1.0,1,35
27,1,0,0,0,-2.0,0,0
38,0,0,1,10,-1.0,1,0
42,1,0,1,1,-1.0,1,1
31,1,0,1,0,-1.0,1,0
23,1,0,1,2,-1.0,0,6
31,1,1,1,1,-1.0,0,39
43,0,0,1,1,-1.0,0,5
39,1,1,1,0,-1.0,1,5
31,0,0,1,0,-1.0,1,3
22,1,1,1,3,-1.0,0,142
33,1,0,0,0,0.0,1,2
21,1,1,1,1,115.0,0,5
23,1,0,1,1,-1.0,0,120
29,1,1,0,0,-1.0,1,28
62,1,1,1,2,-4.0,1,3
56,1,0,0,1,-24.0,0,0
24,1,0,0,4,-1.0,0,2
44,0,1,0,0,-1.0,1,0
22,1,0,1,2,-1.0,0,1
28,1,0,0,4,-1.0,0,2
30,1,0,1,0,0.0,1,0
32,0,1,1,1,0.0,0,0
51,1,1,1,3,-1.0,1,16
21,1,0,1,0,-1.0,1,2
21,1,0,1,2,-1.0,0,18
27,1,0,1,3,-1.0,0,9
28,1,0,1,0,0.0,1,0
31,1,0,0,0,-1.0,1,2
33,0,0,1,0,-1.0,0,1
49,1,1,0,2,-1.0,1,0
41,1,0,0,2,-1.0,1,15
20,0,1,1,0,-1.0,1,1
31,1,0,1,10,-1.0,0,181
25,1,0,1,5,-1.0,0,49
23,1,0,1,4,0.0,0,192
26,0,1,1,0,-1.0,1,2
45,1,0,0,6,-1.0,0,1
28,0,1,1,1,0.0,1,1
28,1,0,0,13,-1.0,0,32
39,1,1,1,0,-3.0,0,2
59,1,0,1,1,-2.0,0,1
52,0,0,1,4,-5.0,1,4
36,0,0,1,1,-1.0,1,3
54,1,0,1,5,149.0,1,93
32,1,1,1,0,500.0,0,2
54,0,0,1,3,-66.0,1,66
30,1,0,1,2,-1.0,0,1
21,0,0,0,0,-1.0,0,0
25,0,0,1,2,0.0,0,4
26,1,0,1,1,79.0,0,221
22,1,0,1,0,0.0,1,-1
61,0,0,1,20,-1.0,0,30
24,1,1,1,2,-1.0,1,32
26,1,1,0,2,22.0,0,0
34,1,0,0,6,-1.0,1,0
45,0,0,1,12,-1.0,0,3
22,1,0,1,1,235.0,0,58
54,1,0,1,4,0.0,0,1
51,0,0,1,8,-1.0,1,25
28,1,0,1,0,-1.0,1,0
23,1,1,1,0,0.0,1,1
30,1,1,1,0,-1.0,0,1
25,0,0,1,0,0.0,0,1
25,1,1,1,2,-1.0,1,9
28,1,1,1,2,-1.0,1,0
32,0,0,0,0,0.0,0,-1
35,1,0,1,7,-1.0,1,28
49,0,0,1,0,-1.0,0,4
36,1,1,1,5,-1.0,0,0
33,0,0,1,16,0.0,0,33
30,1,0,1,1,-1.0,1,1
58,0,1,0,1,-3.0,1,-1
22,1,0,1,2,0.0,1,13
28,1,1,1,2,3.0,0,2
28,0,0,1,0,0.0,0,0
26,1,0,1,6,-1.0,0,4
36,1,1,0,3,-2.0,0,1
23,1,1,1,0,0.0,1,1
22,1,0,1,0,0.0,0,1
25,1,0,1,10,410.0,0,260
26,1,0,1,0,-1.0,1,1
25,1,0,1,1,0.0,1,0
26,1,1,1,7,-125.0,0,0
40,0,0,1,2,-1.0,1,1
28,0,0,1,0,-1.0,0,0
56,1,0,1,1,-1.0,1,1
51,1,1,1,3,-87.0,1,86
36,1,0,1,0,-1.0,1,280
51,0,1,1,0,-1.0,1,1
35,1,0,0,9,-1.0,1,173
24,0,1,1,0,-1.0,0,0
66,0,0,1,5,-40.0,0,25
27,0,0,1,6,-1.0,0,1
22,1,1,1,2,0.0,0,1
43,1,1,1,2,-41.0,1,40
22,1,0,1,2,-64.0,1,49
31,0,0,1,4,67.0,0,47
23,0,1,0,4,-1.0,0,133
27,0,1,0,0,0.0,0,-1
31,1,0,1,8,-1.0,0,0
61,1,0,1,29,-50.0,0,18
25,1,1,1,3,-1.0,1,7
52,0,1,0,0,-1.0,1,0
35,1,0,1,0,-1.0,1,0
24,1,1,0,0,-3.0,1,0
50,0,0,1,13,160.0,0,60
57,1,0,1,0,0.0,1,6
38,1,1,1,2,-1.0,1,1
22,1,0,1,1,-66.0,1,63
26,0,0,1,1,-2.0,1,1
25,1,0,1,8,-230.0,1,185
20,1,0,1,3,-1.0,0,21
34,1,0,1,2,-1.0,1,1
25,0,0,1,11,-1.0,0,29
24,1,1,0,0,-1.0,1,0
24,1,0,1,4,-40.0,1,40
49,0,1,1,4,0.0,0,17
27,1,0,1,15,-1.0,0,30
28,1,0,1,10,-20.0,0,20
55,1,1,1,0,-1.0,1,0
47,0,1,1,3,-1.0,0,12
55,0,0,1,10,-1.0,0,4
22,1,0,1,0,-1.0,0,1
32,1,0,1,9,-1.0,1,111
55,1,1,1,0,-1.0,1,0
23,0,0,1,3,0.0,1,6
54,1,1,1,2,-29.0,0,29
40,1,0,1,0,-1.0,1,19
27,0,0,1,0,-1.0,0,1
36,0,1,1,4,85.0,0,11
29,1,0,0,5,0.0,1,1
45,0,1,0,0,-1.0,1,0
25,0,0,1,2,-1.0,1,64
40,1,1,1,4,-1.0,0,33
